"","logFC","logCPM","LR","PValue","FDR"
"AT3G59700",-1.72094525922731,5.16774956671764,14.935389652177,0.000111256270629707,0.00538463299078337
"AT5G46350",-1.53178103842596,5.67751149957492,14.9247034539284,0.000111888223787413,0.00539454978199466
"AT1G72430",1.68662137777554,5.3302041493682,14.8900628196147,0.000113961725064358,0.00547362931944096
"AT5G05690",1.47023075459893,7.34087066584422,14.816826501963,0.000118473696156534,0.00565885698016424
"AT5G38520",1.53844754526613,5.46206112775089,14.8130028104709,0.000118714146591476,0.00565885698016424
"AT5G27420",-2.17877058766347,4.88479690929301,14.7423188338041,0.000123248609876954,0.00585291894723939
"AT4G34090",1.77355557487324,4.89762342219541,14.7262222087606,0.000124305368329363,0.00588099405519294
"AT2G15390",-1.79817436162871,5.25668837904957,14.7171236514823,0.000124906727292532,0.00588739469835548
"AT1G33610",-1.78468738796214,4.88493580927589,14.7033938556929,0.000125819731683302,0.00590838234432518
"AT3G22120",1.67470589741373,10.8065886876399,14.6629739500486,0.000128546767674271,0.00600795935105821
"AT4G18950",-1.63238183982837,5.78636926975374,14.6579264363563,0.000128891464861999,0.00600795935105821
"AT3G22160",-1.54715972275045,6.66961232406272,14.650229089614,0.000129418912830569,0.00601036656939611
"AT5G06530",1.75610955172835,5.48270190500823,14.620137980233,0.000131501792431201,0.00608472762634042
"AT1G71520",-2.27407635256789,4.49514832171917,14.5695669629363,0.000135078581031819,0.00622741837808008
"AT2G40095",-2.28556007946778,3.97760756434328,14.5496817876223,0.000136511706461126,0.00627060318551615
"AT3G44020",1.70963403585929,5.55442783878518,14.5403772837376,0.000137187530135862,0.00627440876332246
"AT1G53310",-1.43928405677051,7.49306888345362,14.5289553773478,0.000138021756896466,0.00627440876332246
"AT5G64460",1.49082416538803,5.62748825151439,14.5212555853192,0.000138587010243408,0.00627440876332246
"AT3G16370",1.69580924956689,6.26968126096818,14.5166896852314,0.000138923300113789,0.00627440876332246
"AT1G61380",-1.47050744952162,6.08663851589322,14.514591776628,0.000139078091650593,0.00627440876332246
"AT5G22270",-1.65891589624698,5.71966231761042,14.5071433738928,0.000139629066733224,0.00627684829528145
"AT2G45570",-1.70072866968873,5.62781329439203,14.3948186827774,0.000148209550398234,0.00663894695259038
"AT1G70890",2.88180944969024,3.98810610968444,14.3790849637393,0.000149453123899861,0.00667099597562913
"AT2G29180",1.52078377782001,5.37416688972946,14.3506256111937,0.000151729269234968,0.00672662171389174
"AT3G50260",-1.84135028492186,4.59180163776355,14.3501904366464,0.000151764343608229,0.00672662171389174
"AT5G61160",-2.82448799500608,4.15021129393199,14.3170288208331,0.000154461275140916,0.00682221967685334
"AT3G52180",1.45437283428223,5.72945464793285,14.2921762282832,0.000156514053794473,0.00687732513397357
"AT1G25400",-1.90978041325447,5.37216306636896,14.2887669772937,0.000156797786461715,0.00687732513397357
"AT1G18170",1.90486574831451,4.68944477569121,14.2495783392031,0.000160096673089471,0.00699772032687265
"AT4G31550",-1.63983120910918,6.82149767980761,14.1791610722754,0.000166201033753047,0.00723948778747755
"AT4G34200",-1.49375458852817,6.76769317513472,14.0972697758791,0.00017359557316552,0.0075355989011232
"AT2G15970",1.45352452563648,8.79998404450514,14.0867755913916,0.000174566818230491,0.00755180838317658
"AT3G47380",-1.57829901567821,6.34682983260727,14.0446796271654,0.000178518161514233,0.00769638708616996
"AT3G57550",-1.5011619774406,6.04398952390244,14.0297676059425,0.000179939386242831,0.00773127322115457
"AT3G06350",-1.5590552342253,7.20314113281546,13.9614749412043,0.000186595211721239,0.00796660965785277
"AT4G26530",1.79496026536202,8.79255624321805,13.9606410532619,0.000186677997049115,0.00796660965785277
"AT1G51760",-1.47262603525165,6.49297299580848,13.9313191873788,0.00018961260810728,0.00803754335488458
"AT3G07390",-1.53397179019201,8.25285355461371,13.9279860038413,0.000189949130200066,0.00803754335488458
"AT3G09830",-1.63118340639481,4.96117230321221,13.9198116579917,0.000190776970912196,0.00803754335488458
"AT5G09660",1.45143807113953,7.85508604510573,13.9187447094059,0.000190885291835448,0.00803754335488458
"AT5G43580",-3.06617874972966,3.88855174968188,13.9068419421944,0.0001920979178956,0.00806173056098742
"AT5G15780",1.85774966261397,5.48973855034234,13.881831179032,0.000194671301528602,0.00814267510234869
"AT3G51340",-2.10959909780095,4.91971055262293,13.8255645432948,0.000200588314277823,0.00833956852627468
"AT1G68010",1.4723467003941,7.88872835435936,13.8216794192336,0.000201003500314108,0.00833956852627468
"AT5G56850",1.7349804439059,4.80805847420173,13.8106793914459,0.000202183726545588,0.00833956852627468
"AT3G52400",-1.67013089684794,6.29723231918407,13.8089053272698,0.000202374723976341,0.00833956852627468
"AT4G13840",1.47149333476085,7.60718269985714,13.8060778615811,0.000202679507407087,0.00833956852627468
"AT1G10585",-1.57532457042479,8.2604428574927,13.7251538150377,0.000211601435805065,0.00867840693860254
"AT1G65730",-1.99806294222423,5.52425429947083,13.7002250433411,0.000214428789992555,0.00876590445043997
"AT1G09932",-1.69456045075114,5.77502434725714,13.6916531167373,0.000215409764235905,0.0087776004575095
"AT3G02050",1.6321969037185,4.93016100535639,13.6430914844628,0.000221053166968462,0.00897859680111131
"AT5G43290",-2.65112431922908,5.25974730886278,13.6333246787739,0.000222206049881442,0.00899649622468711
"AT2G39010",1.60406148705766,7.97356225850334,13.6265787817546,0.000223005877581722,0.00900003273358567
"AT5G10300",-2.02698492498663,4.40837807319985,13.5819987677628,0.000228364942658508,0.00918696164223652
"AT5G55120",-1.49397315611608,5.32632636124091,13.5383728127617,0.000233734954978951,0.00934439652642433
"AT3G07195",-2.18445739532549,6.48822394234063,13.5348754077599,0.000234170928682591,0.00934439652642433
"AT1G29910",1.54639938487663,9.67753162264261,13.5322591201382,0.000234497601241016,0.00934439652642433
"AT3G63190",1.44047157426522,5.56185327845646,13.4974520692434,0.000238887599691523,0.00948939672736892
"AT5G63780",1.47357626806877,5.92782066688142,13.4688437249998,0.000242557743547247,0.00959477902516052
"AT4G23400",1.82056550815964,5.30035988888824,13.464965497602,0.000243059633316289,0.00959477902516052
"AT4G29740",-1.60346742004657,6.02586454170535,13.456650572885,0.00024413921587707,0.00960737250766088
"AT3G54640",-1.60105809145414,7.77959845852766,13.4036158314907,0.00025113971203436,0.00978454963220834
"AT1G55490",1.39624558540674,6.56101112379122,13.4023223526076,0.000251312953221342,0.00978454963220834
"AT4G39330",1.65103353043872,6.08111233124025,13.4018381288728,0.000251377838367304,0.00978454963220834
"AT2G02010",-1.98051801634017,5.03501816116377,13.3991383260511,0.000251739916914797,0.00978454963220834
"AT1G75750",1.44088713534566,8.15770700664857,13.3892976678938,0.000253064132082537,0.00980584698302638
"AT4G29700",-2.21041604518556,3.92396760950709,13.3735460984218,0.000255198381808317,0.00985830568502343
"AT5G36220",-1.46860521014227,6.12768123705885,13.3315016818021,0.000260984433667099,0.0100510834331792
"AT5G24490",1.79915137793366,7.90424059741325,13.3040872736059,0.000264828177428691,0.0101681140950736
"AT2G38470",-1.6346717536612,7.55648051179864,13.2831026343186,0.000267808925092552,0.010249656254804
"AT4G23190",-1.79735258940083,4.69172269964208,13.2777492040967,0.000268574748285316,0.010249656254804
"AT4G22890",1.47135090340895,7.62324288515932,13.2590888491714,0.000271261463487196,0.0103061031451931
"AT4G18760",1.47668045931199,6.14329361649796,13.2521595869047,0.000272266021450858,0.0103061031451931
"AT4G09010",1.46402499054486,7.80156851410765,13.2505392972766,0.000272501460615461,0.0103061031451931
"AT4G38770",1.78235110759566,11.1822544375745,13.2280276442018,0.000275793871379362,0.0103994871142212
"AT5G54770",1.66998918903336,11.0264560247063,13.2060502574713,0.0002790468262845,0.0104908318738863
"AT5G62140",1.51580813663067,6.17272125270171,13.1315900752901,0.000290358245178915,0.0108836954097924
"AT5G01550",-2.45194415977232,3.95291714755996,13.1185724567022,0.000292382738370577,0.0109271560683347
"AT4G03460",-4.08328778487104,3.10120430426393,13.0986489841324,0.000295508819315091,0.0110114082760715
"AT5G42070",1.80353734593098,4.61077770300576,13.0901441235611,0.000296853511307909,0.0110289810436515
"AT5G03940",1.49958420114555,6.07254360090914,13.0742110834293,0.000299389289528052,0.0110905733293793
"AT2G27385",2.27738369656177,6.96804807269853,13.0108319212256,0.000309694325186766,0.0114387681747346
"AT1G30620",-2.00422612088355,4.48660510288445,12.9412121984109,0.000321426806635296,0.0118375026863471
"AT1G66920",-1.44392103567651,5.48686953016406,12.9321017288782,0.000322994932319853,0.0118429686213973
"AT4G23890",1.48012506304537,7.5730309511307,12.9294645035245,0.000323450298795288,0.0118429686213973
"AT1G60000",1.42203164070426,7.10394280130592,12.9176331037493,0.000325501192150423,0.0118684681254142
"AT3G45780",1.4034480392769,6.76780470163615,12.9146185233063,0.000326025842267157,0.0118684681254142
"AT1G80840",-1.92879066405521,5.44699130424323,12.8332564800533,0.00034051260498012,0.0123602161669795
"AT4G15660",-1.55950882758328,6.94990221396657,12.7925898820141,0.000347995017816588,0.0125956248282497
"AT5G44020",1.42027701872043,7.47685211802713,12.7820629964368,0.000349958776080328,0.0126305121698477
"AT1G44350",-1.43635240051845,6.80576526810651,12.7214973869496,0.000361476226893576,0.0130090247809677
"AT5G47230",-1.95181725140812,4.28658577931542,12.7120791159471,0.000363301288453313,0.013037562146995
"AT1G78170",2.2038568552847,3.92341736188154,12.6967430641663,0.00036629300055424,0.0131076860708248
"AT2G37220",1.36207788088925,9.88407153600014,12.676236171458,0.000370332292195016,0.013214795240134
"AT5G13080",-2.0769239952998,4.61357981400697,12.6242012227659,0.000380784559489294,0.0135494945224472
"AT2G44790",-2.39961582765192,3.66547884327268,12.6157536003311,0.000382509294487887,0.0135726331684578
"AT1G01620",1.40130648068631,7.30787041523898,12.5399337364653,0.00039834642714451,0.0140716516072561
"AT3G08600",1.84024521914087,5.49313357782955,12.5378037361666,0.000398800765943451,0.0140716516072561
"AT1G49380",1.46542972314066,5.37688824463334,12.5109672205689,0.000404570105090962,0.0142142071150131
"AT1G71697",-1.72510834933592,6.18026424456396,12.5085614260299,0.000405091399731216,0.0142142071150131
"AT3G62750",1.42911675015219,6.01723488869143,12.4963244645869,0.000407753448606409,0.0142679821684104
"AT1G14540",-3.30040399094965,4.64438229706646,12.4834388512638,0.000410575686006836,0.0143270499050783
"AT1G30900",-1.65499489279534,4.91865149139386,12.4373438501626,0.000420833853641549,0.0146236778626494
"AT2G24270",1.3704479866202,6.33065412210826,12.4348701997071,0.00042139160402188,0.0146236778626494
"AT2G37710",-1.43842535644795,8.18870879703419,12.416427221409,0.000425573642912272,0.0147283459103228
"AT2G34600",-1.7390277178564,4.74827003859485,12.3888271257748,0.000431910466342031,0.0149068115050069
"AT2G38230",1.43479531267255,6.4923331519086,12.3722397381728,0.000435764550326412,0.0149988495905265
"AT5G05740",1.68947573285956,4.63131907279416,12.2947034630106,0.00045424553659653,0.0155924717888244
"AT3G50440",1.97445181612343,4.45023842258391,12.2699331685969,0.000460314755588768,0.0157579837197759
"AT1G15125",-1.62752589555058,7.07364122212287,12.2480752423026,0.00046573832300726,0.0159005580979127
"AT2G40840",1.34960593669624,6.80021526377979,12.1995177153219,0.000478018723130321,0.0162758288694938
"AT3G62150",-2.16836135849053,4.04499791624819,12.1931651696421,0.00047964930045141,0.0162874461379092
"AT1G52760",-1.34978489480594,6.03873364256294,12.186166840992,0.000481452137264445,0.0163048348469825
"AT3G48850",-2.21988502331341,3.81916896638787,12.1068522100374,0.000502368700053772,0.0169677043290889
"AT3G55240",1.90345322379956,4.48595678076355,12.0961398726678,0.000505263169134977,0.0170108283646416
"AT3G21080",-1.63718236034546,4.72846990050773,12.0921748505216,0.000506338779694841,0.0170108283646416
"AT5G44420",-2.44481742811129,3.63148585125503,12.0754077562908,0.000510912881533083,0.0171189695478141
"AT3G50685",1.58383323566221,6.22347990797959,12.0412726784381,0.000520354319469969,0.0173708987189393
"AT1G26380",-3.23988618645574,3.39273206533878,12.038310217779,0.000521181967580589,0.0173708987189393
"AT4G19100",1.73370480704241,4.46907204915647,12.0035691382908,0.000530987626054424,0.0176511465587355
"AT1G75900",1.59713743062685,4.76676906687563,11.9856572642931,0.000536115797407792,0.0177319997958497
"AT5G05600",-1.3898798367641,10.4651899160943,11.9809060578782,0.000537484438741702,0.0177319997958497
"AT5G40760",-1.30475336777483,6.4448626050133,11.9803976880204,0.000537631089440344,0.0177319997958497
"AT1G52342",2.11555152394624,4.52779650133947,11.9726043493239,0.000539884315746094,0.0177599444700642
"AT3G43540",1.73870021631247,4.29093666572607,11.9639337563231,0.000542402381085127,0.017796433449006
"AT1G71695",1.45884680565069,6.16322054677836,11.9516888735148,0.000545978680912919,0.0178673645007565
"AT3G55970",-1.3160935508791,9.81117345795528,11.9316714063312,0.000551876422416093,0.0180137027595868
"AT5G63530",1.87674335994983,7.28780360146578,11.8884389403085,0.000564834411851648,0.0183891450786341
"AT3G47450",2.01717013069672,4.23296344021479,11.8810373578333,0.000567083477002015,0.0184118634970417
"AT2G05310",1.54635846447039,7.00530068106446,11.8765633709442,0.000568447337226589,0.0184118634970417
"AT2G38240",-1.32094773478332,9.48752475341013,11.8409262114425,0.000579429981310419,0.0187195895752256
"AT3G54150",-2.04339599025415,3.77467202622627,11.82498267076,0.000584412583375363,0.0188323973295857
"AT4G20460",-2.09241205032293,3.75683561632454,11.8037206897257,0.000591124667783052,0.0190002208738817
"AT1G32550",1.84395983741647,4.23442269987131,11.791280008275,0.00059508804509855,0.0190790664611291
"AT2G39800",1.36979589518049,6.48806481038729,11.7385652722023,0.000612181980314332,0.0195774247476725
"AT5G25460",1.70553798224878,4.80522629480301,11.6867982770006,0.000629451202531001,0.0200510502461011
"AT4G31500",-1.50355198554428,9.43250169874501,11.6846842527984,0.000630166794466604,0.0200510502461011
"AT3G24590",1.36385748811758,5.57519869067409,11.6223835728844,0.000651628402243373,0.0206818341134128
"AT1G72520",-1.7613393768303,6.46219154871256,11.6115407400298,0.000655438322592315,0.0207506187744013
"AT5G07100",-1.386005680365,6.05332785849923,11.5983966469226,0.00066008703529088,0.020845548574486
"AT1G10290",-1.37100245560368,6.04005893783935,11.5897341514215,0.00066316891943003,0.0208906478559605
"AT2G26560",-1.47705988154892,7.10651848410664,11.5843713164958,0.000665084152476551,0.0208988632191139
"AT3G07460",1.32994550758006,5.46427031783178,11.5740707274038,0.00066877849478054,0.0209082579286764
"AT5G13490",-1.28328165792442,6.72761181953957,11.5707313828849,0.000669980606012641,0.0209082579286764
"AT1G43160",-1.44915591137498,7.95004671224952,11.5697101345682,0.000670348674882358,0.0209082579286764
"AT3G08970",-1.82338818069066,4.36900220317556,11.5601931095941,0.000673788548747177,0.0209637855856511
"AT3G63160",1.57727135018213,11.257049448682,11.4780229081808,0.000704240071046516,0.0218483274273911
"AT2G36380",-1.25832319689973,6.27739751385121,11.4742335172104,0.000705677453322954,0.0218483274273911
"AT3G53420",1.32276605031363,9.04736415314288,11.4680322092035,0.000708036114559693,0.0218677559880637
"AT1G21670",-1.38900476944323,7.57119616812241,11.4526599804936,0.000713917325841825,0.0219956186830096
"AT1G29700",1.3748902880522,5.16564358299488,11.3650322619015,0.000748397772143458,0.0230018507487011
"AT1G23740",1.34001104417756,5.91450236590091,11.3408697626285,0.00075819805739847,0.0232464996627609
"AT5G03120",2.23245471682893,4.2660326653035,11.3293557220864,0.000762913659578229,0.0233344439413854
"AT4G35630",-1.52228807539536,7.52160606837835,11.3052070784745,0.00077290027867743,0.0235827930440901
"AT4G39230",-1.93497709101008,5.3384742585026,11.2818650141095,0.000782678888625506,0.0238236137858251
"AT1G74950",-1.23834372638875,6.8926369827521,11.2641582665254,0.000790180027621294,0.0239941204541158
"AT1G14345",1.32475483956651,7.96306073048456,11.2370627564474,0.000801799443892058,0.0242885625305623
"AT2G42530",1.37766337172268,7.9980946274605,11.2102808730807,0.000813454066981708,0.0245826597466817
"AT5G65390",2.5321999922494,3.39711368190423,11.203344177877,0.000816500512856112,0.0246158340773232
"AT3G20510",-1.46506559208508,4.88040301021212,11.17810598293,0.000827682207632288,0.0248935277305025
"AT2G03750",1.62601679568378,4.31042413780374,11.1629080453195,0.000834490132580193,0.0249868522848198
"AT3G06980",1.40853541293151,5.42408374188823,11.1623498185261,0.000834741265373176,0.0249868522848198
"AT1G80820",-2.05229690714766,3.96229339497799,11.1442674356476,0.000842917539636902,0.0251719488432467
"AT1G54820",1.76719025519558,4.08680230977904,11.1265863891136,0.000850990616153323,0.0253530977906811
"AT3G04720",-1.36098099314022,5.13438118342381,11.1015090955179,0.000862575007599916,0.0256377588141227
"AT1G80300",-1.22760135391067,6.56638908237051,11.0640305045143,0.000880186004355915,0.026086495997156
"AT1G25390",-1.70930028800322,6.1707641414686,11.0606276765681,0.00088180286500836,0.026086495997156
"AT4G27820",1.43911981073767,4.83799993124564,11.0491658579582,0.000887271093277526,0.0261869356314993
"AT1G07720",1.39863704993491,5.84130471997563,11.0391215207818,0.000892091243174533,0.026267824204617
"AT3G01290",-1.49249949755614,8.21447173313058,11.0299601517592,0.00089651074858398,0.0263342005016779
"AT2G33780",-2.73940103924366,3.66201498906084,11.0258206698525,0.000898514915787141,0.0263342005016779
"AT1G09560",-1.45195289010598,10.2082223034939,11.0139099243313,0.000904306912382576,0.0264426039750387
"AT3G29034",-1.71166736805028,6.44537619036891,10.9831250766922,0.000919452545859211,0.0268233823540267
"AT4G02380",-1.80584750423334,6.59593147155663,10.9720350587072,0.000924971267092635,0.0269222051749174
"AT5G01590",1.47298835005442,5.39414192744409,10.9645659378998,0.000928706984302296,0.0269687968407048
"AT2G24600",-1.57746811314652,4.4815217307718,10.9520772273883,0.000934987382769089,0.0269866863481132
"AT3G52150",1.3173413666101,6.94866137574522,10.9508728701024,0.000935595302889977,0.0269866863481132
"AT3G03710",1.70501866121047,4.34021532173836,10.9506018539388,0.000935732158048892,0.0269866863481132
"AT3G02230",-1.49447708263844,7.03232196811458,10.945092618424,0.000938518551136403,0.0270053902914693
"AT5G64040",1.47441680566012,8.95135623547093,10.9099499675045,0.000956491088884471,0.0274599896245196
"AT4G37925",1.44533834450643,5.51695344580099,10.8991756622248,0.000962070651027411,0.0275575430017648
"AT4G11100",1.48540893840345,5.23913931054126,10.8931638639439,0.000965198202974839,0.0275845785067379
"AT4G23210",-1.46427511546993,8.63419050510381,10.8889156242284,0.00096741448628642,0.0275855074283748
"AT5G08000",2.92120528882985,3.29934114707637,10.8813614029069,0.000971368200800149,0.0276291185121303
"AT5G03210",-1.85964577386835,5.33555298967984,10.8776467131984,0.000973318376971025,0.0276291185121303
"AT3G55470",-1.2860746985362,7.40458613184791,10.8596877635026,0.000982802638356651,0.0278357913177606
"AT5G67360",1.26418876992087,8.32000436050724,10.8466901400881,0.000989725030882015,0.0279691422597351
"AT3G55760",1.24460725085893,6.50981598606077,10.8361791536459,0.000995359112665773,0.028065572123201
"AT1G02400",-1.64299860118257,4.81224391598423,10.8279873511858,0.000999772549523758,0.0281272312819245
"AT5G67450",-2.21485368763321,4.16485290678679,10.7983572315345,0.00101590206007139,0.0285174996062706
"AT4G19230",-1.60692726519622,4.74826931491922,10.7882002490801,0.00102149149542402,0.0285880517520265
"AT3G16250",1.42506697547967,6.04877409232628,10.7819449571234,0.00102494927710444,0.0285880517520265
"AT2G17720",-1.2440368791791,6.34615556205716,10.7814834925891,0.00102520483246263,0.0285880517520265
"AT1G68560",1.26084057579664,7.81940524198599,10.7715507557999,0.00103072115131738,0.0286352713038258
"AT4G16563",1.68093069181189,5.61229303415576,10.7702747893828,0.00103143195402476,0.0286352713038258
"AT5G51640",-1.53586846183802,4.69962441856559,10.7622027254113,0.00103594016231264,0.0286973599349413
"AT3G12630",-1.32155346201879,6.95065472461743,10.7575272323559,0.0010385605116735,0.0287069942745287
"AT4G23700",-2.28621444708986,3.65131285353325,10.7461286404559,0.00104497690618735,0.0288212844518746
"AT5G22300",-2.24042111905195,3.74415729364679,10.7408119013628,0.00104798345562083,0.0288412353189593
"AT5G64770",1.39627639659653,6.08137135780385,10.6936680240191,0.00107502845597865,0.0295212162085266
"AT3G52840",1.44042716614685,5.61200455533442,10.6821167502621,0.00108176207118716,0.0296303563489337
"AT3G56910",1.34080972110122,7.33973354339127,10.6752498049891,0.00108578524177198,0.0296303563489337
"AT4G25845",-2.4183898418594,3.93653665264322,10.67399349676,0.0010865229173299,0.0296303563489337
"AT1G51680",-1.53728927949759,7.83543348091719,10.6670475726074,0.00109061056514637,0.0296303563489337
"AT5G05440",-1.46078934801794,4.78530144731229,10.6668430940098,0.00109073113539061,0.0296303563489337
"AT5G38430",1.25297059374854,8.1283643507497,10.6455331194774,0.00110337071719926,0.0299093967803885
"AT2G16430",-1.39071116223954,6.65320883826868,10.6320088503903,0.00111146912006166,0.0300644066908329
"AT3G59400",1.46767777900586,8.22680139286177,10.60476055504,0.00112796864026387,0.0304455125295155
"AT5G42050",-1.33879669227219,9.08433361573473,10.5981488850527,0.00113200939136973,0.0304894299185126
"AT1G22410",-1.23581781337003,7.75407233648434,10.5633745843149,0.00115350419280117,0.0310022658797114
"AT3G08940",1.3137461897312,9.53251390415199,10.5529855995038,0.00116000563284503,0.0311108092443704
"AT5G52830",-1.68829375581606,5.37739515936159,10.5434657229327,0.00116599573290299,0.0311595385967221
"AT5G18860",-1.57462822228933,4.85910886089213,10.5422609991485,0.00116675599716985,0.0311595385967221
"AT2G36880",-1.3581827460567,8.45969235205325,10.5283591849051,0.00117556537891993,0.0313285693386424
"AT5G67420",-1.71913182974532,7.64189109490313,10.5184863480498,0.00118186249696966,0.0314300780246753
"AT5G38980",1.28753195766097,6.45095041532347,10.4984053693638,0.00119477611366932,0.0316688575184388
"AT1G21000",-1.32826726411719,6.79937755193903,10.4967370559483,0.00119585537019437,0.0316688575184388
"AT2G42690",1.40704513005778,6.23519738900838,10.485207020777,0.0012033413376127,0.0318004346793381
"AT1G62750",1.27768374925786,7.29521207009067,10.4659070721574,0.00121597826233294,0.0320673014818156
"AT5G56100",1.93389798894882,4.09963676254697,10.4374741351053,0.00123484023870717,0.0324968789486437
"AT2G02950",1.64973761611404,4.36954353481915,10.4312990294954,0.00123897569035054,0.0325379229116592
"AT1G50450",1.39740054087331,4.99323640672328,10.4006726811865,0.0012596941601946,0.0330133955011996
"AT5G14910",1.2085067311071,6.60395676534903,10.3940171644921,0.00126424274292841,0.0330640048212664
"AT5G06060",1.58564194120327,4.6722707046719,10.3690094547452,0.00128148285696592,0.0334456434900691
"AT5G14920",1.2786351700071,6.93240824586698,10.3356427554529,0.00130485677090482,0.0339036448576027
"AT5G03630",-1.30713338832663,7.44359506700205,10.3327818911325,0.00130688082907156,0.0339036448576027
"AT2G05070",1.33094291530005,8.66709118197178,10.3302355696684,0.00130868502144799,0.0339036448576027
"AT5G44910",-2.64887102948664,3.62481261226708,10.3287100211784,0.00130976715409358,0.0339036448576027
"AT5G65200",-1.50034497693392,4.73136974722627,10.3056635912947,0.00132622554466322,0.0341772132308154
"AT5G10690",1.71689940607247,4.07267076786178,10.3043866454223,0.00132714356069114,0.0341772132308154
"AT1G70700",-1.24526003916464,8.69815369040542,10.3025675080368,0.00132845247754357,0.0341772132308154
"AT3G54890",1.27153986558147,10.8212072556427,10.2860173336023,0.00134042094957305,0.0344150354370056
"AT3G07310",1.34742890598355,5.63333232397347,10.2654591829031,0.00135543997391851,0.0347300562891251
"AT1G64720",1.52112832269067,10.2588624066795,10.2418540262334,0.00137289527770885,0.0351060994899154
"AT5G64620",1.25589963662828,6.57968085838775,10.2199449224311,0.00138929999819614,0.0354398092868996
"AT2G40540",1.36848133575823,5.09823676799878,10.2169514020988,0.0013915567927725,0.0354398092868996
"AT4G02630",1.59159145244572,4.41985243028452,10.2081790137924,0.00139819163439156,0.0355371362688817
"AT4G08685",1.42835717557639,4.97561092021896,10.1827978541134,0.00141756918570209,0.0358963325734994
"AT2G30150",1.45196934473402,4.81238298519072,10.1822278920009,0.00141800743779102,0.0358963325734994
"AT5G25440",-1.45547158140857,5.7472080428457,10.1733411751452,0.0014248583340319,0.0359539695876041
"AT4G12120",-1.54544303682692,4.35915762364082,10.1718944714203,0.00142597678620881,0.0359539695876041
"AT1G22850",1.2389107729702,7.00376414626539,10.124007900822,0.00146350412226351,0.0368266614988699
"AT1G78370",1.22749000824226,6.74712350655824,10.0922866189278,0.0014889123464595,0.0373915323269909
"AT3G13950",-2.36736081175949,3.42246329271014,10.0821862278656,0.00149709599864821,0.037396921544975
"AT1G65230",1.21793469837025,7.1060588562507,10.0811473534562,0.00149794030648955,0.037396921544975
"AT4G08850",-1.54482334862774,8.25749419229958,10.0810635751862,0.00149800841527528,0.037396921544975
"AT4G39830",-1.87944482347728,5.02271301532036,10.0742458023743,0.00150356154989357,0.0374615177480387
"AT3G58620",-1.28199425966449,5.61376283640501,10.0588397958412,0.00151618677980117,0.0377017153591503
"AT2G30550",-1.40195352905895,5.69274874518121,10.0329963866111,0.00153760707099739,0.0381592387442809
"AT2G33800",1.2596769277801,8.19953185323559,10.0290724424508,0.00154088612570711,0.0381602092626026
"AT5G58140",1.24124409570058,7.09045352378142,10.0249831055918,0.00154431092812014,0.0381602092626026
"AT1G78850",-1.33149966885736,8.20943973980129,10.0195250577811,0.00154889403558641,0.0381602092626026
"AT1G64510",1.18040587085293,7.05510489587677,10.0165291779988,0.00155141552092921,0.0381602092626026
"AT2G32690",1.71537013955134,10.2375367368678,10.014944726173,0.00155275075688551,0.0381602092626026
"AT4G14365",-1.27033454766159,7.13950959170964,10.0091199212978,0.00155766940007781,0.0382067570131708
"AT1G49450",-1.63573698313723,5.14806423124022,9.99636403488778,0.00156849605410341,0.038263555997836
"AT5G38870",1.69073783162331,7.66390090812782,9.99594049368807,0.00156885684237697,0.038263555997836
"AT1G22370",1.7625477041473,4.84905364331059,9.99568754168698,0.00156907235646604,0.038263555997836
"AT2G26330",2.0029001696594,3.58712484905539,9.97977099177508,0.00158269367587431,0.0384626688032935
"AT3G13750",1.46541230506899,7.58916420302983,9.97903422771394,0.00158332708816598,0.0384626688032935
"AT2G25080",1.25909056085523,7.55416872998802,9.96363811587335,0.00159662237237158,0.0386383379118739
"AT2G05920",1.42345682653024,5.8527684278037,9.96357617199695,0.0015966760916718,0.0386383379118739
"AT1G75690",1.30481894245089,7.38462174407313,9.9583764382497,0.00160119196599669,0.0386735313852202
"AT2G06925",1.51632824876596,4.66793893860476,9.95240617686545,0.00160639298795296,0.0387251072973699
"AT1G51100",1.43000138201354,5.31111510222937,9.94584956157688,0.00161212453464015,0.0387889769960961
"AT1G07230",-1.2651250654611,5.9163764967986,9.94235955472291,0.00161518381095207,0.0387889769960961
"AT4G10340",1.27263880658063,11.0925934211218,9.90666434130742,0.00164681330050556,0.0394735210853628
"AT4G23270",-1.32321822462496,6.37622650341071,9.89185535309146,0.00166011901961047,0.0397170898782566
"AT4G33430",-1.18588570466393,6.4051612675326,9.88117218119352,0.00166978531681465,0.0398728319886628
"AT2G40815",1.6518794744992,4.40189991481174,9.87160467740461,0.00167849053459472,0.0400050800622651
"AT1G48480",1.706445516177,4.15566588679123,9.8605815207338,0.00168857723737447,0.040169694279688
"AT1G24140",-1.5949866918104,4.43418823485761,9.85559568841211,0.00169315965612185,0.0402029939400963
"AT5G20230",-1.32869062396627,9.27193016235274,9.85030171182515,0.00169803907949562,0.0402432076026054
"AT2G35910",-1.63195683023208,5.48032653129486,9.84264159402347,0.001705124593682,0.0403354566805076
"AT1G61800",-1.52810819365864,4.96928946774613,9.836161897182,0.00171114161706768,0.0403758962570694
"AT1G26761",1.90368631757213,4.4662299477848,9.83392180747636,0.00171322675694975,0.0403758962570694
"AT5G62360",1.34043882609409,7.2247380654625,9.80163867568583,0.00174356434164438,0.0410143477907855
