"","logFC","logCPM","LR","PValue","FDR"
"AT3G19000",1.40157639117557,3.71901623607109,5.22545493230257,0.0222586232286899,0.203599513848524
"AT3G56630",1.01114238809998,5.6911801307197,5.22404882085698,0.0222766267116737,0.203616750088178
"AT5G58930",1.08060733998337,4.41364636699047,5.22278343250909,0.0222928413099991,0.203617622145993
"AT5G01850",-1.14634965669735,5.80258598532146,5.22123696628446,0.022312674225264,0.203651517928855
"AT3G16240",0.90703029475556,7.27661387157004,5.21076927151206,0.0224474004838966,0.204668216549601
"AT1G28140",0.914981650413394,5.86846355373218,5.21006682926253,0.0224564715118545,0.204668216549601
"AT2G42040",1.5087229164704,4.81659372599059,5.20590549350968,0.0225102871140092,0.20492273584097
"AT2G33860",1.28466970262725,4.05254608469373,5.20446289554298,0.0225289743882034,0.20492273584097
"AT2G03710",1.24804452501001,3.98082955264554,5.20413030904545,0.0225332849612794,0.20492273584097
"AT5G19940",0.974735511173439,8.05734631747347,5.20289617484639,0.0225492877469086,0.20492273584097
"AT3G02875",-1.09928184867516,4.73859841673201,5.19948730997297,0.0225935510747157,0.205177381147239
"AT5G55220",1.09509454184299,4.8210727487478,5.1968289728354,0.0226281314522053,0.205224208954065
"AT3G62910",1.31654364747153,3.7530392979144,5.19659325581218,0.0226312003699345,0.205224208954065
"AT1G04120",-0.871289352505991,6.18141633345078,5.19234581263148,0.0226865739287957,0.205578767481024
"AT1G79570",-0.966244570155065,5.95244639412694,5.19052796376781,0.0227103159601969,0.20564638796359
"AT2G37660",0.886107030603469,7.10037382407246,5.18522335192863,0.0227797442075244,0.206127312915077
"AT5G57960",1.01671073838417,4.68840025254883,5.17852362585988,0.0228677466005657,0.206642159886283
"AT2G44490",-0.929935515179715,8.08578312784507,5.1784011416783,0.0228693587334566,0.206642159886283
"AT2G02800",-1.03891020615797,4.7032167985435,5.17178275531489,0.0229566451181184,0.207282588371745
"AT1G01560",-1.24767731201541,4.414302075174,5.16996504327988,0.0229806783511185,0.207351377808092
"AT3G49260",1.1821953458245,4.50186129366777,5.16846682769246,0.0230005069065934,0.207382157918692
"AT4G34950",0.955083207825681,8.38708265815584,5.1660625925289,0.0230323635063807,0.207437029352102
"AT5G48930",-0.922635073145436,7.6067579910647,5.16552931526032,0.023039435733138,0.207437029352102
"AT1G70530",-1.01230518192538,4.90663643994209,5.16266355804695,0.0230774794596192,0.207631567331844
"AT5G37540",-0.869864090980116,6.07477997152803,5.16040003879747,0.0231075743385166,0.207754362308997
"AT4G20260",0.999700226657985,8.91673443959612,5.15880967010621,0.0231287436006406,0.207769463261256
"AT1G19610",-1.28175959557372,5.90850381111266,5.15729617358667,0.023148908295313,0.207769463261256
"AT5G38510",0.858610276739009,5.64349685763728,5.15656941555818,0.0231585975516029,0.207769463261256
"AT4G37470",0.950654769286489,5.22855278700027,5.15172185292776,0.0232233336926686,0.208202378428523
"AT1G68890",1.11953062889757,4.61847161741127,5.14386663050765,0.0233286338609265,0.208998087185265
"AT1G77885",-1.05611190554595,4.46346285376133,5.13677478540895,0.0234241261010814,0.209704862444267
"AT5G65140",-1.05344885275044,5.53275738370063,5.13456192521975,0.0234540053293116,0.209722507105485
"AT4G36220",-1.06018849537505,7.99274346651649,5.1337891286599,0.023464449352891,0.209722507105485
"AT3G46820",-1.07635369087695,5.31779248296288,5.13294192842972,0.0234759044527514,0.209722507105485
"AT4G29400",1.30345305079838,3.95356743498443,5.1293041106791,0.0235251577912642,0.210013988140812
"AT5G62630",-1.26962159678302,5.07406592952576,5.1220549489492,0.0236236258372565,0.21074409715835
"AT4G13670",0.906936066302876,6.15678964232417,5.10400445574433,0.0238706741589173,0.21277869373708
"AT3G46830",-1.23259782513965,4.17777767236571,5.10293570865322,0.0238853853482568,0.21277869373708
"AT2G15580",0.907550866031219,5.4511931712815,5.09820322675223,0.0239506405684767,0.21285320611932
"AT1G06430",0.861439651878914,6.22328473919575,5.09719845982658,0.0239645188776241,0.21285320611932
"AT5G05140",-1.00169442715118,5.16779688302032,5.09705132475465,0.0239665518759791,0.21285320611932
"AT3G26910",-1.13118786575841,5.66303087942674,5.0964518160688,0.0239748372720471,0.21285320611932
"AT5G13320",-0.984007374664467,4.90922480162011,5.09622293298625,0.0239780012909905,0.21285320611932
"AT4G20840",1.01222330127849,4.80362741265536,5.09427489574151,0.0240049479794516,0.212942768873899
"AT4G32920",-1.30289730309864,4.03630015539281,5.09032354380245,0.0240597025280015,0.213278710409625
"AT4G25050",0.963981778705125,7.49644760901865,5.08885134879917,0.0240801360983889,0.213310153713077
"AT2G05830",1.05425794491401,4.64724859605599,5.08531556189075,0.0241292852093658,0.213446442102895
"AT2G26930",1.1293110628044,4.39973488152444,5.08531335136878,0.0241293159691999,0.213446442102895
"AT3G19260",-1.07341747985678,4.48085264751497,5.08294053507733,0.0241623576315255,0.213589154374688
"AT1G20340",1.05910728481645,10.5402907135524,5.08148770680441,0.0241826115524265,0.21361870568549
"AT3G51160",-0.921737817329478,6.61610384402621,5.07926918953568,0.0242135739595953,0.213742743716008
"AT3G57630",-1.19825991885229,4.24545228210633,5.07333930296658,0.024296535614943,0.214248550947439
"AT4G00400",1.12015846343809,4.54017033840041,5.07275007626884,0.0243047952428499,0.214248550947439
"AT3G48720",0.931091122869802,5.00105804484119,5.06732217427685,0.0243810193562368,0.214727051518014
"AT4G17360",1.67997083040865,3.39826182895364,5.06646533280083,0.0243930746460062,0.214727051518014
"AT5G12050",1.66567291566445,3.5492807269577,5.06505273922027,0.0244129625697405,0.214752467396213
"AT5G53860",1.05834815632306,5.51380084122443,5.05734541585677,0.0245217708451495,0.215559505439059
"AT3G54600",0.922056198499953,5.30053719648209,5.05486668993113,0.0245568711630886,0.215585954852091
"AT2G28100",1.03918826507042,4.57938878456838,5.05472261191254,0.0245589130012792,0.215585954852091
"AT4G09670",0.909500849209477,5.39862415451953,5.053493309114,0.0245763415445922,0.215589129438395
"AT1G16720",0.847907022303365,6.24241793797023,5.04731875719933,0.0246640761424928,0.216063195968095
"AT2G38250",-1.1157786730785,7.40734181979494,5.04728250624834,0.0246645921933181,0.216063195968095
"AT1G26650",1.59681959751235,3.53482443741419,5.04313755662029,0.0247236716342573,0.216307848407125
"AT2G39730",1.0991313031114,11.605718283427,5.04292060409529,0.024726767978142,0.216307848407125
"AT5G25250",-1.13314105625508,5.9436940832347,5.03859167753505,0.0247886345825532,0.216698984115441
"AT5G57510",-3.29037808816155,2.71173720624398,5.03600169886404,0.0248257259168233,0.216873146460105
"AT1G30380",0.833272349960552,9.84642849647572,5.0310799741755,0.0248963692602343,0.217230751451007
"AT1G16850",0.920846739128366,5.19258746259755,5.02914671069595,0.0249241751642269,0.217230751451007
"AT1G29530",1.75306195893758,3.26958642356616,5.0284170310495,0.024934678440622,0.217230751451007
"AT4G18370",1.12595404906747,4.28695094212355,5.02836352350225,0.0249354488286859,0.217230751451007
"AT4G30690",0.902781443951997,7.39803025954296,5.02673810491955,0.0249588629725274,0.217284877373512
"AT5G65640",2.94598581121357,2.77699517502197,5.02196139204646,0.0250278036809807,0.217734997312774
"AT3G46110",-0.925804750292404,5.03578558995941,5.01859507954136,0.0250765072864358,0.218008561625779
"AT3G27020",0.977258635520786,4.7363183667106,5.01397601192923,0.0251434958770191,0.218314094440992
"AT1G69200",1.34640469537464,3.7207484175678,5.01378868360017,0.0251462165462035,0.218314094440992
"AT4G25700",0.942058464831065,4.81885626025173,5.01005732359093,0.0252004728078543,0.218634871228582
"AT3G54440",0.868766177076694,5.51125113614874,5.00811091172041,0.0252288230568852,0.218678458490518
"AT3G48590",1.14251906812282,5.28135529398037,5.00733596090554,0.0252401197339436,0.218678458490518
"AT1G28480",-1.0545655191259,7.73022844283843,5.00216749860249,0.0253155963296493,0.219182051292755
"AT1G71100",-0.900790620605937,6.36715317808847,4.99660011252811,0.0253971607921169,0.219737626798644
"AT5G47220",-1.06902596315834,5.02798961016044,4.99175714969365,0.0254683341108222,0.22020259855435
"AT5G04810",0.853851452656055,6.71455149245406,4.98625014644531,0.0255495180872006,0.220678651026945
"AT3G55610",0.858050313892751,6.33238185219776,4.98565327166364,0.0255583333163727,0.220678651026945
"AT2G23890",-1.283982672035,3.96907361283463,4.98368789353305,0.0255873822715312,0.220778560692611
"AT1G70820",1.05741611318311,8.93657333412629,4.98249641801482,0.0256050093779406,0.220779848779622
"AT4G09350",1.24123452291953,3.79804758741376,4.98048006142553,0.0256348688036668,0.220886536649331
"AT1G20810",1.13080124265234,5.7360659540996,4.97792107725793,0.0256728158723849,0.221062719904544
"AT4G33625",1.07374638313313,5.42853043043976,4.97639009761281,0.0256955465973125,0.221107727940907
"AT1G07630",-0.921406910762359,4.99379462661878,4.97447064845525,0.0257240745364726,0.221202525217646
"AT5G47730",-1.12874210545859,4.43386096908214,4.96729225863534,0.0258310557608691,0.221971358075713
"AT3G10020",1.42547264908913,9.631157284161,4.96310002757915,0.0258937472448189,0.222358813865773
"AT3G06750",1.27492551052951,4.91939173959579,4.96135478787314,0.0259198924978821,0.222387097451956
"AT5G08650",0.854135174073941,6.10106313788847,4.9603619546935,0.0259347782654276,0.222387097451956
"AT3G12780",0.884255573734378,9.61554965889098,4.95659642703646,0.0259913164269618,0.222387097451956
"AT4G17340",0.967175754416724,7.2908680338338,4.95557072461516,0.0260067391929382,0.222387097451956
"AT4G08770",-2.21831160669377,3.00450616827774,4.95547879169987,0.0260081219877593,0.222387097451956
"AT3G24480",0.853746520194665,7.62343373731361,4.9547689590321,0.0260188013991245,0.222387097451956
"AT1G22200",-0.91544123190014,5.19815354914172,4.95401200217437,0.0260301948125837,0.222387097451956
"AT3G26720",0.903471484211534,5.51877864884002,4.95350151802223,0.0260378813435277,0.222387097451956
"AT1G27930",-0.870364614075505,5.42253868544598,4.94707954337516,0.0261347808717386,0.223063886467434
"AT3G06140",1.41077579293578,3.76639583653014,4.94431191458313,0.0261766563788696,0.223270441173451
"AT5G52420",1.25594316287684,6.00840682001297,4.94121838372984,0.0262235454663613,0.223519450965639
"AT2G15480",-1.23241992454928,4.16946942634466,4.93979698128879,0.0262451191216472,0.223552491398953
"AT3G13120",0.949890629581145,8.61677823772332,4.93830382860793,0.0262678016468481,0.223594926147565
"AT3G10850",0.821902176783454,6.59751154530982,4.93680805568225,0.0262905444024725,0.223637816088911
"AT4G09650",0.959334703934382,10.177811737857,4.93447555016428,0.0263260502567646,0.223718051556389
"AT1G28280",-0.828946270181699,7.01209671282261,4.93386203270158,0.0263353976143406,0.223718051556389
"AT5G02160",0.943901891349243,9.04328301420631,4.93263778870103,0.0263540601175417,0.223726134008593
"AT2G28950",1.35344548836602,3.65793204051128,4.92814033243648,0.0264227378863771,0.223972357421039
"AT2G19160",-1.2723230693558,4.0735518011094,4.92790583388441,0.0264263238613078,0.223972357421039
"AT5G59000",1.40675331219845,3.744326652467,4.92521458205054,0.0264675149813158,0.223972357421039
"AT1G08550",0.985503684108003,7.34227341001993,4.92470782215104,0.0264752786888243,0.223972357421039
"AT5G66790",-0.988129363935144,4.89647994995207,4.92381997998694,0.0264888863929477,0.223972357421039
"AT5G18470",-1.29831282329888,4.26353285813853,4.92378337439891,0.026489447592387,0.223972357421039
"AT2G35060",0.898444201651056,5.31196817772627,4.92019132859924,0.0265445773141368,0.224288361626873
"AT3G27750",1.4451223621015,3.87019077395552,4.91773877090011,0.0265822869886275,0.224456851096486
"AT5G31770",-3.77898674914781,6.93011679650246,4.91598910825825,0.0266092232223768,0.224529444790207
"AT5G25240",1.51045321069479,4.55707303848038,4.91487216416685,0.0266264335256278,0.224529444790207
"AT3G46610",1.41564863498843,4.07927771993734,4.91124072508544,0.0266824681405688,0.224851859607515
"AT1G10580",-0.876047003876787,6.34569813526622,4.90992905661562,0.0267027378528727,0.224872656371658
"AT1G55330",1.0772219010057,5.70981905579896,4.90811000944153,0.0267308747772435,0.224959633701625
"AT2G21470",-0.875602722434968,6.08183250009678,4.90396765569014,0.026795063551403,0.225349695593424
"AT1G08315",-0.995711095260164,5.06455368454569,4.89608359657471,0.0269176758821285,0.22623026064075
"AT5G04140",0.859849647292223,7.9644365425026,4.89438031546591,0.0269442417289944,0.226302966436607
"AT4G33470",0.919048452960058,5.02221961932837,4.89141857051623,0.0269905005994259,0.226477613795483
"AT5G64940",0.891922603813472,5.51705784426241,4.8907538880877,0.027000893474984,0.226477613795483
"AT4G04960",-1.07065667126853,6.24566315295391,4.88713913217892,0.0270574861528095,0.226801702111672
"AT1G19670",-0.917380916505643,8.89050932288795,4.88589657137227,0.0270769681785634,0.226814497368443
"AT5G45930",1.03031455620085,4.76910134508648,4.8801336142445,0.0271675160815809,0.227409542063698
"AT1G70640",1.07892211862577,4.54460998734237,4.87908603224019,0.0271840095405466,0.227409542063698
"AT1G06840",-1.69855099666438,3.39083050244526,4.87684517573974,0.0272193252558969,0.227554279703831
"AT4G28240",1.2877765977861,4.61140839369381,4.87506117947906,0.0272474750021814,0.227638957822457
"AT5G19110",-1.9370450040134,3.23669300881007,4.87220282379752,0.027292640238083,0.227865585913724
"AT5G12300",-1.37310671393858,3.77192144296295,4.86955770955188,0.0273345053841674,0.228064380457597
"AT5G55210",1.27036879391301,3.92034908284004,4.86469953131809,0.0274115715426036,0.228556416980969
"AT1G56700",1.34185463517976,4.27532705301426,4.86202244730988,0.0274541351512569,0.2287603134767
"AT1G33600",-0.933108766113229,6.42044242723454,4.85940647306646,0.0274957935706893,0.228956403681574
"AT1G69410",-1.09483423990198,7.56809278648896,4.85306858203077,0.0275969949829074,0.229556414386346
"AT1G04420",0.960938177430646,5.13327767515498,4.85261858073151,0.0276041951751788,0.229556414386346
"AT1G03740",-0.830645332082202,5.96424059590445,4.84690749172915,0.0276957447431609,0.230152436624233
"AT2G45070",-0.9776318724512,7.31522373299656,4.84587642430514,0.0277123065314644,0.230152436624233
"AT3G16510",-1.18413576662267,4.19763415460312,4.83799268823057,0.0278392821650737,0.231019517233831
"AT1G29690",-0.929558830901461,5.56113361756943,4.83712542302899,0.0278532872662385,0.231019517233831
"AT5G42150",-0.963891714008933,4.72367068159512,4.83431208315706,0.0278987691893775,0.231244916273108
"AT2G30740",-0.944420666694165,5.37647919319258,4.82985111548157,0.0279710459972984,0.231606165102992
"AT1G27350",-0.875769232252975,6.98960008707426,4.82851528024429,0.0279927271478752,0.231606165102992
"AT2G41530",0.905017831978052,6.34666646906842,4.82605244054522,0.0280327458927258,0.231606165102992
"AT1G74470",1.10781881402829,9.64019307505835,4.82512737525096,0.0280477926778597,0.231606165102992
"AT1G78510",1.02388724499677,4.69110009898598,4.82493758237873,0.0280508808205104,0.231606165102992
"AT5G01720",-0.95451579718387,5.44582393983177,4.82484657921796,0.0280523616693776,0.231606165102992
"AT2G42350",-1.19199041408532,4.0495370577476,4.816855772479,0.0281827097812956,0.232530365746131
"AT3G10985",-1.02916975518747,7.48795929248534,4.81558748549562,0.0282034562956993,0.232549647472111
"AT3G11840",-1.23148318724533,5.12650326989266,4.81370657919749,0.0282342532454909,0.232651720154626
"AT5G10480",1.01546823408647,5.2051660109335,4.81061799219987,0.0282849000530409,0.232902782451734
"AT1G78060",1.42524397014658,3.9772387908075,4.80960103687931,0.028301596822626,0.232902782451734
"AT5G12480",-0.906334242846784,5.23526777222841,4.80558770156924,0.028367589517379,0.233293874208029
"AT1G44575",0.836134592508952,8.57773998626059,4.80183459805682,0.0284294480540255,0.233650480038028
"AT4G24840",-0.977936217523608,5.31602501569321,4.80040701974149,0.0284530142002655,0.233692116630529
"AT3G63210",0.870172700022692,6.15272641246639,4.79743425136075,0.0285021532825452,0.233943599912353
"AT5G35970",0.876442879313605,6.38260104503936,4.79224286734731,0.0285881774446789,0.23424730881653
"AT5G44190",0.839125984284517,6.04599828189147,4.79093453112745,0.0286098999249037,0.23424730881653
"AT1G49750",1.14730454142678,10.1292051469088,4.79090596506428,0.028610374402678,0.23424730881653
"AT5G24710",-0.961565354676218,5.53403125911291,4.79072797194408,0.0286133310246917,0.23424730881653
"AT2G46820",0.838223728840179,10.115098207518,4.78622516725673,0.0286882324631995,0.234666200729736
"AT5G05250",0.931393940788044,6.43861140090785,4.78541966866775,0.0287016529549907,0.234666200729736
"AT3G11880",-0.891334783762299,5.46261243453574,4.78300499148408,0.0287419233096603,0.234701581885776
"AT4G31560",0.822580760693407,5.8617090319112,4.78293207874916,0.0287431402135287,0.234701581885776
"AT3G52960",0.846056758993473,8.67013844762697,4.77910929168343,0.0288070172139583,0.234952782693613
"AT1G70940",1.03329322202096,5.4867449425486,4.77683322460866,0.0288451194195469,0.234952782693613
"AT5G40140",1.1713123866378,4.00589349633682,4.77631068069242,0.0288538744020145,0.234952782693613
"AT5G14060",0.988410027745466,5.17860063210705,4.77489278479545,0.0288776445362881,0.234952782693613
"AT1G61420",-3.55686259294925,2.619837547077,4.77475455325939,0.028879962991685,0.234952782693613
"AT4G24350",-0.904257131003436,8.08642390887026,4.77296143545475,0.0289100552007923,0.234952782693613
"AT1G69310",-1.04948740474511,4.46305666202422,4.77050691289125,0.0289513000865937,0.234952782693613
"AT4G34390",-0.895658514707069,5.07577109549549,4.76986929074115,0.0289620244748044,0.234952782693613
"AT5G12150",0.885819415819322,5.71233487776993,4.76950907122013,0.0289680849604345,0.234952782693613
"AT2G45210",-1.26569898072601,3.89294834187877,4.76897858846932,0.0289770124311117,0.234952782693613
"AT2G39400",-1.08635029911878,5.16022534823576,4.76889010137074,0.0289785018553395,0.234952782693613
"AT1G53560",0.869681985146331,6.49077860573132,4.76754353886408,0.0290011771778125,0.234985805073847
"AT1G68840",-1.16696747270043,5.3106898311246,4.76451868712652,0.0290521813002564,0.235176715594641
"AT3G53150",-1.52947755636505,3.80554853517376,4.7639385657016,0.0290619738001294,0.235176715594641
"AT5G15450",0.878546737735727,5.06955039245335,4.76057888029006,0.029118753216386,0.235228306378894
"AT1G54500",0.90045533100159,7.97897841951535,4.75995801221597,0.0291292586628835,0.235228306378894
"AT4G39670",-1.33711998035246,5.89460761027282,4.75956419330663,0.0291359243521316,0.235228306378894
"AT4G30160",-0.876574916220793,6.21334972287843,4.75915596463128,0.0291428356145479,0.235228306378894
"AT2G28110",-1.15614474680898,4.49490823303849,4.75352364771585,0.0292383645348081,0.235703904938592
"AT5G63810",0.813757725552092,6.58782155428707,4.75348172088692,0.0292390768713405,0.235703904938592
"AT1G17220",0.859062867306926,7.82054150559742,4.75209020266637,0.0292627290140135,0.2357441281282
"AT1G70140",-1.02231930346437,6.20498026008117,4.75072831489328,0.0292858968125887,0.235780400596954
"AT2G16900",-0.951763731111213,6.380683543478,4.74819248405695,0.029329086099392,0.235843296828477
"AT1G69520",-1.75237500874253,3.26262690048519,4.74807728726722,0.029331049660983,0.235843296828477
"AT3G02730",1.12002963625449,7.14690279448809,4.74616026696614,0.0293637459158202,0.235956004076744
"AT5G54270",1.11097287894909,10.9370543485881,4.74436052089254,0.0293944765198491,0.236052782834542
"AT1G21525",1.77910699889024,3.39653914263846,4.74281650096313,0.0294208673057032,0.236114609787575
"AT1G33590",-0.814212349406532,7.371456635172,4.73747352524055,0.0295123814540063,0.236551207811374
"AT1G32990",0.856444628218105,7.9583002226719,4.73685732267197,0.0295229547866518,0.236551207811374
"AT1G21350",1.1437770517729,4.45723542809092,4.7363624971961,0.0295314482836081,0.236551207811374
"AT1G12900",1.07044376347399,9.76440927647221,4.72800682724516,0.0296752553243949,0.237552487489072
"AT4G24570",-1.03955999288009,5.51365155975037,4.7202098996171,0.02981010408981,0.238425484911069
"AT1G01120",0.811319100431529,6.3902747896607,4.7190000656772,0.0298310854584365,0.238425484911069
"AT3G13740",1.09965535735161,4.45043301087168,4.7184324209321,0.0298409350573464,0.238425484911069
"AT1G68585",1.61049080479413,3.45521458352202,4.71185939375588,0.0299552353403869,0.239187441731837
"AT2G19130",-0.943096686757179,4.82199202266412,4.70948445359107,0.0299966459798875,0.239258303720696
"AT4G18700",1.01112440997848,5.45413797786317,4.70831183009401,0.0300171144215873,0.239258303720696
"AT3G23450",0.998567108266851,12.4582053449556,4.70809322312311,0.0300209318712241,0.239258303720696
"AT4G26910",-0.961780659022399,6.80950700535919,4.7024774623793,0.0301191713777584,0.239889894605198
"AT5G64080",-1.23391209782835,4.02561033839043,4.69993691598698,0.0301637245236771,0.239971325549818
"AT1G70310",0.901514100199467,5.13802108416102,4.69820644017371,0.0301941109156511,0.239971325549818
"AT5G64130",-0.84390615605674,7.46604292831529,4.69779338005191,0.030201368784485,0.239971325549818
"AT1G66130",1.04914399314348,4.6836116537818,4.69707095163865,0.0302140669269425,0.239971325549818
"AT1G78460",-0.907736308311979,6.60985679591226,4.69609541459408,0.0302312227970268,0.239971325549818
"AT5G56860",1.14599465441724,4.70583705254887,4.69534427174531,0.0302444393715602,0.239971325549818
"AT3G56080",1.25983081584894,4.13266025628508,4.69415646409585,0.0302653514814271,0.239971325549818
"AT3G08740",0.911111232651215,5.40778375966277,4.69324706913523,0.0302813721442693,0.239971325549818
"AT2G28000",0.934012727828753,7.09862558918681,4.69125671260879,0.0303164667817072,0.23997849096691
"AT4G37930",0.811184588809545,9.53670264723809,4.69104106724983,0.0303202716579472,0.23997849096691
"AT1G74160",1.43440068038128,3.57743655316928,4.68852735781621,0.0303646606264275,0.240179331892944
"AT3G27030",1.38096449330072,3.54419145652709,4.68541393273722,0.0304197337479676,0.240464378413221
"AT3G17410",-0.831377431282591,6.87389471166088,4.68311768624261,0.0304604185725131,0.240635401756089
"AT5G21930",0.972874745287679,5.16884740083232,4.6777203050404,0.0305562727237781,0.2411237605955
"AT1G31330",0.832211314072624,12.3419527711383,4.67698302646748,0.0305693907248243,0.2411237605955
"AT1G69450",-0.909554029063117,5.42743935186187,4.67641498300026,0.0305795016208036,0.2411237605955
"AT1G17745",-0.855974378806705,6.28683464449472,4.6654947284649,0.0307745560772914,0.242510413205455
"AT2G38960",-1.08009136008104,4.71277080905092,4.66283866744985,0.0308221937132825,0.242729294740733
"AT4G14540",0.934826251426425,5.57259155198168,4.6618044872059,0.0308407629875615,0.242729294740733
"AT2G26080",0.846109436576207,7.74675481037387,4.66043581713549,0.0308653561466757,0.242771593303118
"AT5G01790",1.23622050672777,4.10108367373587,4.65920049742594,0.0308875707368952,0.242795142220573
"AT1G71880",-1.01601244959066,8.15934192678521,4.65437106021668,0.0309745779867428,0.243327654930681
"AT4G11850",-0.884634121102839,5.1810830182834,4.65025228366587,0.0310489838865848,0.243760574552728
"AT2G38550",0.849331431566762,5.38960400557367,4.64749749857888,0.031098853219338,0.243774229721838
"AT2G32090",1.12102844563194,4.36107045057405,4.64732368175169,0.0311020025914345,0.243774229721838
"AT2G20725",1.04119338061576,4.63390528987458,4.64659920348747,0.0311151329334701,0.243774229721838
"AT3G43300",-0.819382321611009,5.63033372621923,4.64537029724318,0.0311374186790131,0.243774229721838
"AT4G15690",-1.2757862111345,4.65207777999198,4.64483044462619,0.0311472139622425,0.243774229721838
"AT3G55130",-0.899999209763249,5.73265510892897,4.64192953835738,0.031199904126864,0.244005418159836
"AT2G36590",-1.09567101833901,5.50381909846842,4.64042251643266,0.03122731337126,0.244005418159836
"AT5G48570",-1.36205849341087,3.60532380255523,4.640016485149,0.0312347024354381,0.244005418159836
"AT3G13690",1.16342215021558,4.12351690364902,4.63609922586466,0.0313060834877044,0.244411895313154
"AT5G53050",-0.805994348588515,6.12382684392708,4.63111358526196,0.0313971789604851,0.244971689085144
"AT3G26570",1.09342929101309,8.04603461812567,4.62847201929987,0.0314455565320874,0.24519769760082
"AT1G52670",1.00052522334613,5.51851260026236,4.62225048201022,0.0315598051057505,0.245936741576706
"AT4G23230",-1.2304771757449,3.88723026038094,4.61912253778956,0.0316174082985548,0.246233724801075
"AT3G18680",1.1184101254075,5.98802535312604,4.61324554648853,0.0317259338930397,0.246926677102204
"AT1G30320",-0.835914199377167,6.14175064089791,4.61170023182287,0.0317545344396888,0.246997093006249
"AT1G01080",0.810842567449599,6.42721630316322,4.60742399324193,0.0318338189947283,0.247324938142715
"AT1G03680",0.835971838804167,8.21842156108655,4.60731505590243,0.0318358414677054,0.247324938142715
"AT5G23750",2.52555374258112,2.89878059315092,4.60533610685184,0.0318726049380318,0.247420798468731
"AT1G74520",1.11567971553703,4.36410507429821,4.60377573315948,0.0319016236554302,0.247420798468731
"AT4G18250",-1.21827430162755,4.3776476417564,4.60348996480183,0.0319069411578185,0.247420798468731
"AT2G37940",-1.11465536031089,5.19277630792578,4.59808995171134,0.0320075972434763,0.248049060355578
"AT1G76390",-0.994246168530114,4.99732296455233,4.59580111016591,0.0320503611245696,0.248171848914988
"AT2G43520",-0.913894786623858,5.40009843845346,4.59513946745923,0.0320627341220124,0.248171848914988
"AT2G01290",0.894371923157965,5.04453255710675,4.59357681207847,0.0320919762300824,0.248246076998409
"AT4G01330",1.04812220961936,4.65209361562713,4.58828517070268,0.0321912060695489,0.248541583077814
"AT4G24540",1.18588416873832,4.28447336358756,4.58804106195099,0.0321957913618878,0.248541583077814
"AT4G28085",-1.66392882995311,3.38887448478866,4.58485626294282,0.0322556765235698,0.248541583077814
"AT1G12860",1.28016164755998,3.66576846640111,4.58442531041019,0.0322637888375259,0.248541583077814
"AT2G44500",-1.10691581453979,4.28566119409381,4.58363806230285,0.0322786136106886,0.248541583077814
"AT1G25230",1.65238723787199,3.34189570091629,4.58344605550889,0.0322822303944141,0.248541583077814
"AT4G22000",1.12969205626096,5.32717234966693,4.58323880162534,0.0322861348584598,0.248541583077814
"AT2G44230",1.03069175997248,4.48225638109928,4.58316198373799,0.0322875821588579,0.248541583077814
"AT3G03770",0.985932122582527,4.89683680518345,4.58154321601874,0.0323180965805568,0.248624967116683
"AT4G31530",0.793216595209164,7.01845628864991,4.57952785384427,0.0323561290404731,0.248766051149882
"AT5G14700",-1.48912851837314,3.82561074861206,4.57624536722487,0.0324181738055727,0.249091466856444
"AT2G39190",0.847314515500401,6.10556489828808,4.57408271882141,0.032459119518212,0.24925446671979
"AT1G64860",0.938392534715065,6.45223205678041,4.57265379386767,0.0324862031634041,0.249310886002503
"AT1G19300",-0.817068101216214,5.98855948589422,4.56517746419081,0.0326282936224735,0.250174108829967
"AT1G78240",-0.821455019170251,6.39644490481205,4.56465255197207,0.0326382941222123,0.250174108829967
"AT2G19800",-1.23427042037527,3.89522248571992,4.56079408875518,0.0327119029140226,0.250472536602449
"AT5G25940",-0.914426135506964,5.32483399191273,4.56053328741641,0.0327168845308772,0.250472536602449
"AT3G23490",0.802837603009542,5.68986857317375,4.55801350066556,0.0327650562830623,0.250689394892576
"AT5G62560",-0.811960036590187,6.15879998547765,4.55446208281301,0.032833075914296,0.251057757233285
"AT2G28360",-1.14640334347986,4.31949807302658,4.55223517692161,0.0328758026212189,0.251232388815026
"AT1G75800",0.839494402522382,6.50512692466459,4.54293018185923,0.0330549628052744,0.252442035384874
"AT3G52800",-0.809831094980621,7.25333810635527,4.54135949942983,0.0330853054728671,0.252442035384874
"AT5G20950",-0.812010122436511,6.69571555173642,4.54090723864799,0.0330940477040335,0.252442035384874
"AT1G78210",-0.910312146994617,7.20305375968597,4.5369310362987,0.0331710118875365,0.252876416513796
"AT4G20130",1.08911436661751,4.8595777863442,4.53516158982907,0.0332053217387868,0.25298529807259
"AT1G61520",0.924400684525402,11.1468426815933,4.5329993943778,0.0332472973826761,0.253045054558817
"AT4G00970",-1.0139136661514,5.00868977990444,4.53269407497755,0.033253229145633,0.253045054558817
"AT2G46500",-0.853981964418655,6.38579375350616,4.53006885231811,0.033304277760791,0.253144878154514
"AT5G42030",0.949838759245542,6.37391407879087,4.52995841128526,0.0333064271289425,0.253144878154514
"AT4G04330",1.10730735129147,7.26191952351391,4.52516258184413,0.0333999019321362,0.253702682625823
